,player,market,depart_time,travel_time,price,pax,passenger_type,denominator,demand,connections
371,AS,"('SEA', 'LAX')",1050,155,452.08083131660527,17.167919829517928,f,0.2,679.4480037024,None
372,AS,"('SEA', 'LAX')",1090,162,318.06274062101386,18.715209343967704,a,0.2,368.0689444224,None
373,AS,"('SEA', 'LAX')",1090,162,329.7175808980792,29.36798796788412,b,0.2,581.8221254928,None
374,AS,"('SEA', 'LAX')",1090,162,306.9184226947558,15.013354581247603,c,0.2,296.00895816,None
375,AS,"('SEA', 'LAX')",1090,162,322.5896436773815,24.725715582054846,d,0.2,467.1167345136,None
376,AS,"('SEA', 'LAX')",1090,162,316.4407565853119,18.766388220998735,e,0.2,338.73523644,None
377,AS,"('SEA', 'LAX')",1090,162,335.6023471746506,37.411334417521715,f,0.2,679.4480037024,None
378,AS,"('SEA', 'LAX')",1135,165,338.76381617080665,16.076463558195176,a,0.2,368.0689444224,None
379,AS,"('SEA', 'LAX')",1135,165,352.7685006913109,24.822875821239705,b,0.2,581.8221254928,None
380,AS,"('SEA', 'LAX')",1135,165,326.27553086497556,12.968204894550722,c,0.2,296.00895816,None
381,AS,"('SEA', 'LAX')",1135,165,344.47312411723885,20.736359358959504,d,0.2,467.1167345136,None
382,AS,"('SEA', 'LAX')",1135,165,336.8056439598667,15.918915444482097,e,0.2,338.73523644,None
383,AS,"('SEA', 'LAX')",1135,165,359.78903897609905,31.83785279123388,f,0.2,679.4480037024,None
384,AS,"('SEA', 'LAX')",1195,150,325.42480443787167,18.650078911383954,a,0.2,368.0689444224,None
385,AS,"('SEA', 'LAX')",1195,150,337.5001486308774,29.171865669075594,b,0.2,581.8221254928,None
386,AS,"('SEA', 'LAX')",1195,150,313.9254832890727,14.906653972297667,c,0.2,296.00895816,None
387,AS,"('SEA', 'LAX')",1195,150,329.6978680530978,23.91291316713296,d,0.2,467.1167345136,None
388,AS,"('SEA', 'LAX')",1195,150,322.9635348873245,18.063268119674692,e,0.2,338.73523644,None
389,AS,"('SEA', 'LAX')",1195,150,343.8104734457052,37.91584359998837,f,0.2,679.4480037024,None
390,AS,"('SEA', 'LAX')",1255,149,344.8284588278983,16.414339792663256,a,0.2,368.0689444224,None
391,AS,"('SEA', 'LAX')",1255,149,358.8559716272972,25.336631020976295,b,0.2,581.8221254928,None
392,AS,"('SEA', 'LAX')",1255,149,330.39424309916564,13.369210548511335,c,0.2,296.00895816,None
393,AS,"('SEA', 'LAX')",1255,149,350.0101911550806,20.715320172581986,d,0.2,467.1167345136,None
394,AS,"('SEA', 'LAX')",1255,149,341.5131674630964,15.576905695274853,e,0.2,338.73523644,None
395,AS,"('SEA', 'LAX')",1255,149,365.83292542834204,32.587582047276534,f,0.2,679.4480037024,None
396,AS,"('SEA', 'LAX')",1295,147,345.2932195134988,16.489838867356372,a,0.2,368.0689444224,None
397,AS,"('SEA', 'LAX')",1295,147,359.2849576487065,25.45914892116743,b,0.2,581.8221254928,None
398,AS,"('SEA', 'LAX')",1295,147,330.8411051114703,13.428301074433021,c,0.2,296.00895816,None
399,AS,"('SEA', 'LAX')",1295,147,350.31034642739877,20.7532759241789,d,0.2,467.1167345136,None
400,AS,"('SEA', 'LAX')",1295,147,341.5726673819064,15.453097730428285,e,0.2,338.73523644,None
401,AS,"('SEA', 'LAX')",1295,147,366.09630629804195,32.416326749574054,f,0.2,679.4480037024,None
402,AS,"('SEA', 'LAX')",1315,147,424.97452302672923,9.607017265122002,a,0.2,368.0689444224,None
403,AS,"('SEA', 'LAX')",1315,147,447.1847941199014,14.028979666732702,b,0.2,581.8221254928,None
404,AS,"('SEA', 'LAX')",1315,147,401.1997533395849,8.332783839216798,c,0.2,296.00895816,None
405,AS,"('SEA', 'LAX')",1315,147,433.10730075062867,11.82210910031002,d,0.2,467.1167345136,None
406,AS,"('SEA', 'LAX')",1315,147,417.6366177906098,9.164992066395017,e,0.2,338.73523644,None
407,AS,"('SEA', 'LAX')",1315,147,458.14540444398983,17.24191992968629,f,0.2,679.4480037024,None
408,AS,"('SEA', 'PDX')",1350,47,438.63474142525973,9.962982531060243,a,0.2,85.8180667136,None
409,AS,"('SEA', 'PDX')",1350,47,468.9020096511833,13.325774963030014,b,0.2,135.6562424992,None
410,AS,"('SEA', 'PDX')",1350,47,370.3621525012743,11.438621089940028,c,0.2,69.01673424,None
411,AS,"('SEA', 'PDX')",1350,47,457.85300485526244,11.324603030612552,d,0.2,108.91181039039999,None
412,AS,"('SEA', 'PDX')",1350,47,421.94723625826174,10.110080546547673,e,0.2,78.97869016,None
413,AS,"('SEA', 'PDX')",1350,47,478.4891051648999,15.83792435574254,f,0.2,158.4184566336,None
414,AS,"('SEA', 'ANC')",360,227,291.20328881635663,5.961285159417661,a,0.2,82.15247089920001,None
415,AS,"('SEA', 'ANC')",360,227,300.22401214455385,8.880578234775403,b,0.2,129.86188038240002,None
416,AS,"('SEA', 'ANC')",360,227,283.8065005459962,4.469073879883557,c,0.2,66.06878328,None
417,AS,"('SEA', 'ANC')",360,227,292.29154070903337,6.534745680030338,d,0.2,104.25979838880001,None
418,AS,"('SEA', 'ANC')",360,227,284.66423158064373,4.829816859707579,e,0.2,75.60522852000001,None
419,AS,"('SEA', 'ANC')",360,227,299.12895391232627,9.189197368677222,f,0.2,151.6518391392,None
420,AS,"('SEA', 'ANC')",480,235,289.57244057610967,5.585899046088004,a,0.2,82.15247089920001,None
421,AS,"('SEA', 'ANC')",480,235,300.1645923777945,8.844604587216617,b,0.2,129.86188038240002,None
422,AS,"('SEA', 'ANC')",480,235,284.1932041429068,4.531700530336633,c,0.2,66.06878328,None
423,AS,"('SEA', 'ANC')",480,235,291.9649715499861,6.4403688112045625,d,0.2,104.25979838880001,None
424,AS,"('SEA', 'ANC')",480,235,283.9933342091123,4.710124402789046,e,0.2,75.60522852000001,None
425,AS,"('SEA', 'ANC')",480,235,298.73988805842185,8.932966173175606,f,0.2,151.6518391392,None
426,AS,"('SEA', 'ANC')",635,235,288.3136747560427,5.320961877013218,a,0.2,82.15247089920001,None
427,AS,"('SEA', 'ANC')",635,235,299.5951270076612,8.520480142496643,b,0.2,129.86188038240002,None
428,AS,"('SEA', 'ANC')",635,235,285.3818490234462,4.730759792222502,c,0.2,66.06878328,None
429,AS,"('SEA', 'ANC')",635,235,292.95650837589494,6.735488621703936,d,0.2,104.25979838880001,None
430,AS,"('SEA', 'ANC')",635,235,284.2658811324406,4.7582999584599905,e,0.2,75.60522852000001,None
431,AS,"('SEA', 'ANC')",635,235,298.7517712849841,8.94046730879441,f,0.2,151.6518391392,None
432,AS,"('SEA', 'ANC')",825,223,288.8633725948342,5.434274975042943,a,0.2,82.15247089920001,None
433,AS,"('SEA', 'ANC')",825,223,299.244005159522,8.336933984823972,b,0.2,129.86188038240002,None
434,AS,"('SEA', 'ANC')",825,223,285.4305127150801,4.739132122122611,c,0.2,66.06878328,None
435,AS,"('SEA', 'ANC')",825,223,294.9297948574345,7.414576494077142,d,0.2,104.25979838880001,None
436,AS,"('SEA', 'ANC')",825,223,286.6594692086307,5.209853894989921,e,0.2,75.60522852000001,None
437,AS,"('SEA', 'ANC')",825,223,299.4934877423715,9.451901712035482,f,0.2,151.6518391392,None
438,AS,"('SEA', 'ANC')",955,225,288.6543946988843,5.390778625988177,a,0.2,82.15247089920001,None
439,AS,"('SEA', 'ANC')",955,225,298.8700977916647,8.153052869475944,b,0.2,129.86188038240002,None
440,AS,"('SEA', 'ANC')",955,225,284.02399347901184,4.504173726934186,c,0.2,66.06878328,None
441,AS,"('SEA', 'ANC')",955,225,294.3758308610987,7.209321902133272,d,0.2,104.25979838880001,None
442,AS,"('SEA', 'ANC')",955,225,287.60099483338894,5.403596075149105,e,0.2,75.60522852000001,None
443,AS,"('SEA', 'ANC')",955,225,299.82651836642657,9.715267995207494,f,0.2,151.6518391392,None
444,AS,"('SEA', 'ANC')",1135,226,288.5647726183181,5.372283704493579,a,0.2,82.15247089920001,None
445,AS,"('SEA', 'ANC')",1135,226,298.7503080251333,8.09642514265588,b,0.2,129.86188038240002,None
446,AS,"('SEA', 'ANC')",1135,226,283.2161033946803,4.3753395443613865,c,0.2,66.06878328,None
447,AS,"('SEA', 'ANC')",1135,226,292.9569423427123,6.735623630088751,d,0.2,104.25979838880001,None
448,AS,"('SEA', 'ANC')",1135,226,287.16305558450995,5.312210142765074,e,0.2,75.60522852000001,None
449,AS,"('SEA', 'ANC')",1135,226,300.5109346109587,10.351313086564764,f,0.2,151.6518391392,None
450,AS,"('SEA', 'ANC')",1195,223,288.8216536474721,5.4255497659863865,a,0.2,82.15247089920001,None
451,AS,"('SEA', 'ANC')",1195,223,298.9266242381568,8.180145107655852,b,0.2,129.86188038240002,None
452,AS,"('SEA', 'ANC')",1195,223,283.4300523625614,4.409050998795903,c,0.2,66.06878328,None
453,AS,"('SEA', 'ANC')",1195,223,292.87962193897994,6.711654613232226,d,0.2,104.25979838880001,None
454,AS,"('SEA', 'ANC')",1195,223,286.85687325900926,5.2496401337595895,e,0.2,75.60522852000001,None
455,AS,"('SEA', 'ANC')",1195,223,300.6908726815444,10.547046941846599,f,0.2,151.6518391392,None
456,AS,"('SEA', 'ANC')",1255,224,288.73611741825965,5.407726071181417,a,0.2,82.15247089920001,None
457,AS,"('SEA', 'ANC')",1255,224,298.86693356563353,8.15154342370639,b,0.2,129.86188038240002,None
458,AS,"('SEA', 'ANC')",1255,224,283.3149296413917,4.390875757669936,c,0.2,66.06878328,None
459,AS,"('SEA', 'ANC')",1255,224,292.6213930207166,6.63282478197004,d,0.2,104.25979838880001,None
460,AS,"('SEA', 'ANC')",1255,224,286.19164400747644,5.117232601331749,e,0.2,75.60522852000001,None
461,AS,"('SEA', 'ANC')",1255,224,300.6029170599815,10.449544577049714,f,0.2,151.6518391392,None
462,others,"('ANC', 'SEA')",45,206,202.17972707329744,9.923192037703794,a,0.2,78.91812165120001,None
463,others,"('ANC', 'SEA')",45,206,198.588834831927,15.900720552082456,b,0.2,124.74920792640002,None
464,others,"('ANC', 'SEA')",45,206,207.1354472469145,7.1765949630115715,c,0.2,63.467650080000006,None
465,others,"('ANC', 'SEA')",45,206,201.51854069689654,12.006565732103107,d,0.2,100.15508191680001,None
466,others,"('ANC', 'SEA')",45,206,205.33347073454206,8.347683791545162,e,0.2,72.62864472000001,None
467,others,"('ANC', 'SEA')",45,206,199.272848886652,18.57500565868218,f,0.2,145.6812942912,None
468,others,"('ANC', 'SEA')",891,203,202.85160801521113,9.523707125666387,a,0.2,78.91812165120001,None
469,others,"('ANC', 'SEA')",891,203,198.51433134298819,16.13705822128723,b,0.2,124.74920792640002,None
470,others,"('ANC', 'SEA')",891,203,205.52852161846,7.778072193668597,c,0.2,63.467650080000006,None
471,others,"('ANC', 'SEA')",891,203,200.04499044798305,13.940465987655132,d,0.2,100.15508191680001,None
472,others,"('ANC', 'SEA')",891,203,203.05718921749926,9.505699010083031,e,0.2,72.62864472000001,None
473,others,"('ANC', 'SEA')",891,203,199.2114548970219,19.381379977822075,f,0.2,145.6812942912,None
474,others,"('ANC', 'LAX')",1430,319,207.72450830457598,5.751727019109964,a,0.2,29.3247665152,None
475,others,"('ANC', 'LAX')",1430,319,196.49146863175415,9.574579310962804,b,0.2,46.3548969344,None
476,others,"('ANC', 'LAX')",1430,319,213.3868052286358,4.498638606123934,c,0.2,23.58360768,None
477,others,"('ANC', 'LAX')",1430,319,201.56361518807833,7.498857136888007,d,0.2,37.2160960128,None
478,others,"('ANC', 'LAX')",1430,319,209.8811290083348,5.268843135517821,e,0.2,26.98769312,None
479,others,"('ANC', 'LAX')",1430,319,194.3117837090389,11.717193194824649,f,0.2,54.1329399552,None
480,others,"('ANC', 'LAX')",45,475,252.1581188839199,0.1709004496092708,a,0.2,29.3247665152,SEA
481,others,"('ANC', 'LAX')",45,475,252.95855140568705,0.25151582619843027,b,0.2,46.3548969344,SEA
482,others,"('ANC', 'LAX')",45,475,251.77015428003526,0.13268970837928235,c,0.2,23.58360768,SEA
483,others,"('ANC', 'LAX')",45,475,252.47509667021342,0.20296656308895236,d,0.2,37.2160960128,SEA
484,others,"('ANC', 'LAX')",45,475,251.95328228476208,0.15001317753798024,e,0.2,26.98769312,SEA
485,others,"('ANC', 'LAX')",45,475,253.35035512765404,0.2831728291012362,f,0.2,54.1329399552,SEA
486,others,"('ANC', 'PDX')",720,210,212.28879457545668,6.739415757336876,a,0.2,26.7372871168,None
487,others,"('ANC', 'PDX')",720,210,205.2081505773138,11.228402338705967,b,0.2,42.2647589696,None
488,others,"('ANC', 'PDX')",720,210,217.80412826564427,5.618249205840724,c,0.2,21.50270112,None
489,others,"('ANC', 'PDX')",720,210,209.22374008683843,9.083870654817812,d,0.2,33.932322835200004,None
490,others,"('ANC', 'PDX')",720,210,214.19906944341994,6.223494263297757,e,0.2,24.606426080000002,None
491,others,"('ANC', 'PDX')",720,210,202.44069805616826,12.932272624044632,f,0.2,49.3565040768,None
492,others,"('LAX', 'PDX')",575,152,295.64318249812493,15.236822379215912,a,0.2,205.0577423232,None
493,others,"('LAX', 'PDX')",575,152,302.01792033271613,24.960665664594977,b,0.2,324.1434337104,None
494,others,"('LAX', 'PDX')",575,152,294.29171686551757,12.89456469124792,c,0.2,164.91184488,None
495,others,"('LAX', 'PDX')",575,152,298.8307141212857,19.047110543818835,d,0.2,260.23902432479997,None
496,others,"('LAX', 'PDX')",575,152,294.4735295879527,13.372585883010972,e,0.2,188.71541292,None
497,others,"('LAX', 'PDX')",575,152,302.9994301304368,25.74316736882972,f,0.2,378.5325433632,None
498,others,"('LAX', 'PDX')",630,150,281.58993897264776,16.61186175683236,a,0.2,205.0577423232,None
